terminalName,name,city,state,GeoPoint,nbDocks,Median Age,Male Population,Female Population,Total Population,Average Household Size,mean duration,total count,total % member,median duration member,median duration casual,most frequent station,second most frequent station,third most frequent station,monday count,monday % member,tuesday count,tuesday % member,wednesday count,wednesday % member,thursday count,thursday % member,friday count,friday % member,saturday count,saturday % member,sunday count,sunday % member,09h-17h count,09h-17h % member,00h-03h count,00h-03h % member,03h-06h count,03h-06h % member,06h-09h count,06h-09h % member,09h-12h count,09h-12h % member,12h-15h count,12h-15h % member,15h-18h count,15h-18h % member,18h-21h count,18h-21h % member,21h-00h count,21h-00h % member,jan count,jan % member,feb count,feb % member,mar count,mar % member,apr count,apr % member,may count,may % member,jun count,jun % member,jul count,jul % member,aug count,aug % member,sep count,sep % member,oct count,oct % member,nov count,nov % member,dec count,dec % member,cluster_labels
31012,Clark St & 26th St S,Arlington,Virginia,POINT(-77.05152 38.850688),10.0,34.4,113981.0,115183.0,229164.0,2.19,758.2754050073637,4753.0,93.24637071323374,343.0,1229.0,31007.0,31003.0,31002.0,807.0,96.03469640644363,928.0,97.6293103448276,952.0,95.58823529411764,900.0,94.7777777777778,793.0,93.82093316519548,204.0,64.21568627450979,169.0,66.86390532544378,2933.0,94.37436072280941,24.0,91.66666666666666,9.0,,276.0,93.84057971014492,448.0,86.83035714285714,612.0,90.0326797385621,2790.0,97.02508960573479,525.0,87.04761904761904,69.0,59.42028985507246,263.0,98.47908745247149,260.0,95.3846153846154,336.0,97.0238095238095,430.0,88.3720930232558,463.0,88.98488120950323,483.0,93.99585921325053,484.0,90.08264462809916,567.0,92.06349206349206,482.0,91.28630705394191,501.0,95.20958083832336,271.0,99.63099630996314,213.0,97.65258215962443,cluster_4
31100,19th St & Pennsylvania Ave NW,Washington,District of Columbia,POINT(-77.0429 38.9003),15.0,33.8,319705.0,352523.0,672228.0,2.24,1039.3906139048481,15491.0,88.58692143825449,632.0,1364.5,31216.0,31227.0,31213.0,2463.0,91.87982135606985,2554.0,94.32263116679718,2619.0,93.66170294005344,2715.0,92.78084714548805,2577.0,89.988358556461,1346.0,66.1961367013373,1217.0,71.40509449465901,6746.0,83.4865105247554,205.0,91.21951219512195,53.0,86.7924528301887,775.0,96.12903225806451,1814.0,78.39029768467475,2729.0,84.60974716013192,5696.0,91.02879213483145,3371.0,92.55413823791159,848.0,83.60849056603773,1020.0,90.98039215686278,1003.0,91.82452642073778,1223.0,89.86099754701553,1641.0,85.67946374162095,1547.0,81.57724628312863,1447.0,84.2432619212163,1469.0,85.70456092579988,1590.0,87.04402515723271,1306.0,89.43338437978561,1452.0,90.01377410468321,987.0,99.08814589665651,806.0,98.26302729528535,cluster_4
31101,14th & V St NW,Washington,District of Columbia,POINT(-77.032096 38.917764500000004),28.0,33.8,319705.0,352523.0,672228.0,2.24,791.1677976222791,55262.0,92.26593319098114,547.0,1035.0,31201.0,31200.0,31116.0,7354.0,94.09844982322548,7656.0,95.63740856844305,7880.0,95.11421319796958,7549.0,95.0059610544443,7986.0,93.53869271224643,8909.0,86.31720731844204,7928.0,87.27295660948536,21341.0,90.52527997750809,2149.0,83.80642159143787,869.0,89.64326812428078,11803.0,97.64466661018385,7129.0,92.46738673025669,8259.0,88.58215280300277,9588.0,91.67709637046309,10365.0,93.082489146165,5100.0,88.9607843137255,3145.0,95.73926868044515,3227.0,96.3123644251627,4100.0,93.21951219512195,5028.0,90.07557677008751,5496.0,89.26491994177584,5569.0,89.15424672293051,5440.0,90.05514705882351,5551.0,90.93856962709421,5415.0,92.02216066481995,5275.0,94.71090047393363,3924.0,94.72477064220185,3092.0,97.15394566623544,cluster_0
31102,11th & Kenyon St NW,Washington,District of Columbia,POINT(-77.027822 38.929464),27.0,33.8,319705.0,352523.0,672228.0,2.24,871.2043393206475,28115.0,92.35639338431444,709.0,898.0,31124.0,31101.0,31126.0,3335.0,92.83358320839581,3828.0,94.80146290491119,4040.0,94.52970297029701,4252.0,93.4854186265287,4369.0,93.339436942092,4560.0,87.67543859649125,3731.0,90.35111230233179,9656.0,91.76677713338856,1161.0,82.85960378983634,397.0,95.21410579345087,9252.0,96.41158668396022,3853.0,92.70698157280043,3433.0,90.35828721235072,3782.0,91.67107350608143,3879.0,90.64191802010828,2358.0,86.89567430025446,1550.0,97.16129032258064,1698.0,95.22968197879858,2056.0,92.99610894941635,2562.0,90.00780640124903,2691.0,89.14901523597177,2928.0,87.3292349726776,2852.0,89.90182328190744,3017.0,92.17765992707987,2924.0,93.57045143638851,2543.0,94.33739677546205,1828.0,96.38949671772428,1466.0,97.33969986357435,cluster_4
31103,16th & Harvard St NW,Washington,District of Columbia,POINT(-77.036536 38.926088),33.0,33.8,319705.0,352523.0,672228.0,2.24,836.5789209306572,43797.0,92.64333173505035,587.0,891.5,31104.0,31200.0,31121.0,6007.0,94.27334776094557,6192.0,94.31524547803619,6676.0,94.86219292989814,6384.0,94.59586466165413,6786.0,92.48452696728559,6016.0,87.79920212765957,5736.0,89.64435146443516,19149.0,90.63136456211814,618.0,85.59870550161813,1397.0,95.34717251252684,11065.0,96.56574785359241,8242.0,91.00946372239748,6516.0,90.13198281154081,6998.0,91.09745641611887,6443.0,92.16203631848518,2518.0,93.01032565528195,2033.0,96.21249385145106,2161.0,95.14113836186951,2999.0,92.73091030343448,3823.0,91.42035051007063,4404.0,89.73660308810173,4497.0,90.21569935512564,4475.0,90.97206703910614,4552.0,92.37697715289984,4195.0,92.72943980929678,4730.0,93.55179704016912,3299.0,94.75598666262505,2629.0,97.41346519589196,cluster_0
31104,Adams Mill & Columbia Rd NW,Washington,District of Columbia,POINT(-77.04258100000001 38.922925),14.0,33.8,319705.0,352523.0,672228.0,2.24,781.3992389191558,36527.0,90.63158759273962,500.0,982.0,31121.0,31200.0,31124.0,4473.0,91.52693941426337,4917.0,92.6988000813504,5083.0,93.07495573480229,5311.0,92.48729052909056,5597.0,91.37037698767195,5999.0,86.48108018003,5147.0,87.58500097143967,13357.0,88.86726061241295,1783.0,84.96915311273135,711.0,92.68635724331928,6226.0,97.39800835207195,4880.0,89.36475409836065,4953.0,89.01675752069454,6066.0,88.74052093636664,7411.0,90.25772500337335,4497.0,89.50411385368022,2136.0,94.75655430711609,2202.0,94.6866485013624,2786.0,91.31371141421393,3473.0,90.98761877339476,3518.0,88.03297328027288,3705.0,86.31578947368422,3620.0,87.87292817679558,3718.0,88.54222700376545,3515.0,89.72972972972973,3289.0,92.79416235937977,2456.0,94.09609120521174,2109.0,95.16358463726885,cluster_0
31105,14th & Harvard St NW,Washington,District of Columbia,POINT(-77.0322 38.9268),19.0,33.8,319705.0,352523.0,672228.0,2.24,821.7972059486257,17752.0,93.64015322217216,563.0,925.0,31101.0,31126.0,31121.0,2321.0,95.30374838431709,2616.0,95.06880733944956,2727.0,94.09607627429408,2937.0,94.55226421518556,2901.0,94.24336435711822,2429.0,90.48991354466858,1821.0,90.55464030752334,7023.0,91.89804926669515,307.0,89.90228013029316,571.0,97.54816112084065,4695.0,96.01703940362087,2972.0,93.30417227456257,2177.0,88.97565457050987,2790.0,93.22580645161291,2796.0,93.20457796852646,1444.0,94.52908587257618,1024.0,97.16796875,1173.0,95.65217391304348,1431.0,94.19986023759607,1646.0,93.134872417983,1739.0,91.08683151236343,1605.0,91.2772585669782,1575.0,91.11111111111113,1886.0,93.2661717921527,1702.0,91.48061104582844,1658.0,94.8733413751508,1259.0,97.06115965051629,1054.0,97.72296015180264,cluster_4
31106,Calvert & Biltmore St NW,Washington,District of Columbia,POINT(-77.047637 38.923203),22.0,33.8,319705.0,352523.0,672228.0,2.24,999.7538060026097,11495.0,87.06394084384516,662.0,1257.0,31323.0,31121.0,31104.0,1555.0,89.96784565916401,1781.0,92.36384053902302,1825.0,90.95890410958904,1712.0,90.65420560747664,1585.0,88.13880126182966,1616.0,78.52722772277228,1421.0,76.42505277973258,4466.0,81.45991939095387,161.0,65.21739130434783,143.0,87.41258741258741,3610.0,96.50969529085873,2252.0,85.39076376554175,1325.0,78.18867924528303,1584.0,81.56565656565657,1829.0,85.12848551120831,591.0,82.23350253807106,513.0,93.17738791423001,533.0,88.55534709193245,751.0,84.95339547270306,1068.0,82.77153558052434,1062.0,84.08662900188322,1209.0,86.848635235732,1277.0,86.92247454972592,1283.0,85.8144972720187,1245.0,86.58634538152613,1263.0,88.59857482185272,755.0,89.9337748344371,536.0,94.40298507462688,cluster_4
31107,Lamont & Mt Pleasant NW,Washington,District of Columbia,POINT(-77.0388 38.9319),19.0,33.8,319705.0,352523.0,672228.0,2.24,913.0467057837384,29825.0,91.95305951383068,697.0,967.0,31124.0,31104.0,31296.0,3804.0,93.16508937960043,4217.0,93.92933364951385,4409.0,93.7627579950102,4332.0,93.5826408125577,4618.0,91.70636639237765,4601.0,88.15474896761573,3844.0,89.51612903225808,11569.0,89.99913562105627,514.0,85.7976653696498,530.0,91.69811320754715,7980.0,95.58897243107769,4281.0,90.53959355290822,4235.0,89.44510035419127,4868.0,90.77649958915366,5158.0,92.30321830166731,2259.0,89.68570163789288,1604.0,94.38902743142144,1693.0,95.62906083874779,2213.0,92.67962042476276,2517.0,91.77592371871278,2829.0,90.80947331212442,2835.0,88.53615520282186,2944.0,90.21739130434784,3221.0,90.65507606333436,3053.0,91.81133311496887,2851.0,93.01999298491758,2121.0,93.022159358793,1944.0,95.06172839506172,cluster_4
31108,4th & M St SW,Washington,District of Columbia,POINT(-77.0178975 38.876697),20.0,33.8,319705.0,352523.0,672228.0,2.24,935.2479007277476,42872.0,90.04944952416494,638.0,1290.0,31609.0,31244.0,31646.0,5711.0,93.06601295745054,6273.0,94.65965247887772,6575.0,93.26235741444869,6431.0,92.92489503965167,6239.0,91.98589517550889,6393.0,81.18254340685125,5250.0,82.20952380952382,18392.0,88.82122662026968,319.0,64.57680250783699,502.0,96.41434262948208,10711.0,97.61926990943891,6334.0,90.79570571518788,6735.0,87.8247958426132,9230.0,88.77573131094258,6901.0,85.97304738443705,2140.0,77.89719626168224,1911.0,96.49398220826792,2036.0,96.11984282907663,2890.0,91.1418685121107,4154.0,84.97833413577277,4274.0,87.99719232569021,4583.0,87.25725507309623,4690.0,85.28784648187633,4800.0,88.54166666666666,4300.0,91.02325581395347,4385.0,93.18129988597492,2693.0,94.98700334199776,2156.0,96.15027829313543,cluster_0
31201,15th & P St NW,Washington,District of Columbia,POINT(-77.034421 38.909867999999996),16.0,33.8,319705.0,352523.0,672228.0,2.24,691.3026710202333,74728.0,93.16320522428005,465.0,1006.0,31229.0,31200.0,31291.0,10402.0,94.70294174197271,10887.0,95.54514558647928,10909.0,95.32496104134201,10913.0,94.80436177036562,10646.0,93.91320683824912,10772.0,88.01522465651689,10199.0,89.6362388469458,30497.0,91.19585533003244,1751.0,90.17704169046259,480.0,92.5,11509.0,97.26301155617342,9616.0,91.43094841930115,12559.0,90.59638506250498,14181.0,92.67329525421341,18010.0,94.31426985008328,6622.0,92.17758985200844,4305.0,96.2137049941928,4196.0,96.09151572926595,5321.0,93.83574516068407,6721.0,91.35545305758072,7156.0,91.0844046953605,7800.0,91.26923076923076,8060.0,91.21588089330022,8075.0,92.6687306501548,7167.0,92.7445235105344,7094.0,94.03721454750492,4844.0,96.20148637489679,3989.0,96.8162446728503,cluster_0
31202,14th & R St NW,Washington,District of Columbia,POINT(-77.03200799999999 38.913046),18.0,33.8,319705.0,352523.0,672228.0,2.24,751.2557561971962,43084.0,91.69065082165072,496.0,1087.5,31200.0,31241.0,31278.0,5255.0,93.32064700285444,5598.0,94.69453376205787,5455.0,94.17048579285058,5821.0,94.21061673252018,5963.0,92.9901056515177,7902.0,87.0032903062516,7090.0,88.26516220028209,17299.0,90.10925487022371,1898.0,89.62065331928345,616.0,93.5064935064935,6767.0,97.53214127382887,5121.0,91.89611404022652,7011.0,88.47525317358436,8215.0,90.50517346317713,8139.0,91.28885612483107,5317.0,91.27327440285877,2454.0,96.41401792991033,2484.0,95.28985507246377,3488.0,91.7717889908257,3807.0,88.4160756501182,4075.0,88.85889570552145,4405.0,89.05788876276958,4255.0,88.55464159811984,4371.0,91.03180050331731,4130.0,90.6053268765133,4123.0,92.82076158137279,2978.0,97.14573539288112,2514.0,97.49403341288784,cluster_0
31203,14th & Rhode Island Ave NW,Washington,District of Columbia,POINT(-77.0323 38.9086),22.0,33.8,319705.0,352523.0,672228.0,2.24,823.3227199027159,49340.0,89.49128496149169,495.0,1124.0,31291.0,31281.0,31101.0,6212.0,91.32324533161623,6798.0,93.24801412180052,6879.0,93.02224160488443,6912.0,92.31770833333334,7300.0,91.31506849315069,8087.0,82.25547174477556,7152.0,84.52181208053692,18340.0,86.54307524536532,2127.0,88.29337094499294,793.0,90.92055485498108,7252.0,96.30446773303915,5899.0,87.08255636548567,7512.0,85.76943556975506,8334.0,87.77297816174706,11297.0,89.87341772151899,6126.0,90.17303297420828,2521.0,94.68464894882985,2554.0,94.28347689898199,3436.0,87.74738067520374,4492.0,85.95280498664292,4913.0,86.2609403623041,5317.0,86.89110400601842,5270.0,87.9696394686907,5358.0,87.27136991414707,4905.0,90.9683995922528,4799.0,92.3525734528027,3175.0,93.07086614173227,2600.0,94.80769230769229,cluster_0
31204,20th & E St NW,Washington,District of Columbia,POINT(-77.045 38.8963),15.0,33.8,319705.0,352523.0,672228.0,2.24,1185.4959378311548,19817.0,79.3056466670031,615.0,1543.0,31257.0,31204.0,31233.0,2971.0,83.84382362840796,2928.0,87.43169398907105,3166.0,86.10233733417563,3105.0,84.99194847020934,3270.0,80.51987767584097,2256.0,61.923758865248224,2121.0,59.87741631305988,10470.0,78.16618911174784,306.0,57.189542483660134,316.0,83.2278481012658,1523.0,83.05975049244911,3050.0,74.68852459016392,3677.0,76.44819146042971,6442.0,85.82738280037255,3192.0,79.22932330827065,1311.0,66.05644546147978,961.0,88.55359001040583,1150.0,81.56521739130434,1486.0,76.9179004037685,1869.0,71.74959871589084,1625.0,70.76923076923076,2132.0,74.10881801125704,2264.0,75.39752650176679,1910.0,78.63874345549739,2109.0,81.74490279753437,2135.0,86.41686182669788,1232.0,88.63636363636364,944.0,89.3008474576271,cluster_4
31205,21st & I St NW,Washington,District of Columbia,POINT(-77.04644858837128 38.90071062547464),33.0,33.8,319705.0,352523.0,672228.0,2.24,1009.7419663434359,22997.0,88.27673174761925,652.0,1384.0,31237.0,31128.0,31234.0,3726.0,91.97530864197529,3818.0,92.8234677841802,3968.0,92.33870967741936,4040.0,92.30198019801979,3603.0,88.81487649181238,2132.0,69.37148217636022,1710.0,73.56725146198829,9426.0,84.9989391046043,334.0,78.74251497005989,76.0,85.52631578947368,1185.0,94.26160337552744,2550.0,82.31372549019608,3631.0,84.3844670889562,6287.0,89.58167647526642,7277.0,92.16710182767623,1657.0,81.71394085697042,1126.0,92.27353463587922,1296.0,92.2067901234568,1661.0,85.97230583985552,2358.0,83.50296861747243,2160.0,83.56481481481481,2057.0,83.76276130286826,2117.0,82.00283419933871,2136.0,85.2059925093633,2459.0,90.97193981293208,2653.0,94.60987561251413,1791.0,95.25404801786709,1183.0,95.77345731191885,cluster_4
31400,Georgia & New Hampshire Ave NW,Washington,District of Columbia,POINT(-77.02418088912964 38.9366839345886),17.0,33.8,319705.0,352523.0,672228.0,2.24,962.9816203034683,22144.0,93.65968208092484,769.0,995.0,31602.0,31401.0,31124.0,2879.0,94.78985758944077,3132.0,95.37037037037035,3388.0,95.66115702479338,3302.0,95.03331314354936,3382.0,93.73151981076286,3292.0,90.70473876063184,2769.0,89.88804622607441,7464.0,92.14898177920686,523.0,89.6749521988528,731.0,94.52804377564979,5608.0,96.55848787446504,2764.0,93.66859623733718,2581.0,91.39868268113136,3488.0,92.48853211009177,4432.0,92.82490974729242,2017.0,93.05899851264256,1236.0,95.9546925566343,1297.0,94.3716268311488,1573.0,93.6427209154482,2004.0,93.06387225548903,2141.0,90.93881363848669,2174.0,90.34038638454462,2261.0,91.02167182662537,2456.0,92.63029315960912,2147.0,95.76152771308806,2161.0,96.29801018047199,1448.0,97.30662983425412,1246.0,96.46869983948635,cluster_4
